IP_Address,Timestamp,Method,Resource,Protocol,Status Code,Bytes Sent,Referrer,User Agent,Source Port,Destination Port,Origin Server,Destination,Response Code,Response Time (seconds),Backend Time (seconds)
172.18.0.1,29/Oct/2024:05:50:36 +0000,GET,/users/pk/,HTTP/1.1,200,451,-,python-requests/2.32.3,80,59730,localhost,172.18.0.6:8000,200,0.036,0.035
172.18.0.1,29/Oct/2024:05:50:38 +0000,GET,/users/pk/,HTTP/1.1,200,461,-,python-requests/2.32.3,80,59734,localhost,172.18.0.8:8000,200,0.036,0.035
172.18.0.1,29/Oct/2024:05:50:42 +0000,PATCH,/users/pk/,HTTP/1.1,200,451,-,python-requests/2.32.3,80,36578,localhost,172.18.0.6:8000,200,0.051,0.052
172.18.0.1,29/Oct/2024:05:50:43 +0000,POST,/register/,HTTP/1.1,201,740,-,python-requests/2.32.3,80,36576,localhost,172.18.0.7:8000,201,3.160,3.160
172.18.0.1,29/Oct/2024:05:50:44 +0000,POST,/login/,HTTP/1.1,200,740,-,python-requests/2.32.3,80,36586,localhost,172.18.0.8:8000,200,0.331,0.331
172.18.0.1,29/Oct/2024:05:50:44 +0000,GET,/users/pk/,HTTP/1.1,200,460,-,python-requests/2.32.3,80,36592,localhost,172.18.0.7:8000,200,0.027,0.027
172.18.0.1,29/Oct/2024:05:50:45 +0000,GET,/users/pk/,HTTP/1.1,200,461,-,python-requests/2.32.3,80,36594,localhost,172.18.0.6:8000,200,0.041,0.041
172.18.0.1,29/Oct/2024:05:50:47 +0000,PATCH,/users/pk/,HTTP/1.1,200,463,-,python-requests/2.32.3,80,36608,localhost,172.18.0.8:8000,200,0.056,0.055
172.18.0.1,29/Oct/2024:05:50:50 +0000,DELETE,/users/pk/,HTTP/1.1,204,0,-,python-requests/2.32.3,80,50132,localhost,172.18.0.7:8000,204,0.061,0.061
172.18.0.1,29/Oct/2024:05:50:52 +0000,GET,/users/pk/,HTTP/1.1,200,461,-,python-requests/2.32.3,80,50144,localhost,172.18.0.6:8000,200,0.043,0.042
172.18.0.1,29/Oct/2024:05:50:55 +0000,GET,/users/pk/,HTTP/1.1,200,463,-,python-requests/2.32.3,80,50162,localhost,172.18.0.8:8000,200,0.052,0.052
172.18.0.1,29/Oct/2024:05:50:57 +0000,POST,/register/,HTTP/1.1,201,734,-,python-requests/2.32.3,80,50152,localhost,172.18.0.6:8000,201,3.860,3.860
172.18.0.1,29/Oct/2024:05:50:58 +0000,POST,/login/,HTTP/1.1,200,734,-,python-requests/2.32.3,80,50170,localhost,172.18.0.7:8000,200,0.345,0.345
172.18.0.1,29/Oct/2024:05:50:58 +0000,GET,/users/pk/,HTTP/1.1,200,448,-,python-requests/2.32.3,80,50186,localhost,172.18.0.6:8000,200,0.031,0.031
127.0.0.1,29/Oct/2024:05:50:59 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,50188,localhost,172.18.0.8:8000,401,0.009,0.009
172.18.0.1,29/Oct/2024:05:51:00 +0000,PATCH,/users/pk/,HTTP/1.1,200,461,-,python-requests/2.32.3,80,42298,localhost,172.18.0.7:8000,200,0.067,0.067
172.18.0.1,29/Oct/2024:05:51:01 +0000,GET,/users/pk/,HTTP/1.1,200,448,-,python-requests/2.32.3,80,42302,localhost,172.18.0.6:8000,200,0.047,0.046
172.18.0.1,29/Oct/2024:05:51:04 +0000,GET,/users/pk/,HTTP/1.1,200,463,-,python-requests/2.32.3,80,42312,localhost,172.18.0.8:8000,200,0.068,0.069
172.18.0.1,29/Oct/2024:05:51:07 +0000,GET,/users/pk/,HTTP/1.1,200,461,-,python-requests/2.32.3,80,42322,localhost,172.18.0.7:8000,200,0.060,0.060
172.18.0.1,29/Oct/2024:05:51:07 +0000,PATCH,/users/pk/,HTTP/1.1,200,463,-,python-requests/2.32.3,80,42338,localhost,172.18.0.6:8000,200,0.066,0.065
172.18.0.1,29/Oct/2024:05:51:10 +0000,GET,/users/pk/,HTTP/1.1,200,448,-,python-requests/2.32.3,80,40294,localhost,172.18.0.7:8000,200,0.089,0.090
172.18.0.1,29/Oct/2024:05:51:11 +0000,PATCH,/users/pk/,HTTP/1.1,200,461,-,python-requests/2.32.3,80,40300,localhost,172.18.0.6:8000,200,0.127,0.128
172.18.0.1,29/Oct/2024:05:51:12 +0000,POST,/register/,HTTP/1.1,201,738,-,python-requests/2.32.3,80,42354,localhost,172.18.0.8:8000,201,3.623,3.623
172.18.0.1,29/Oct/2024:05:51:13 +0000,POST,/login/,HTTP/1.1,200,738,-,python-requests/2.32.3,80,40314,localhost,172.18.0.8:8000,200,0.376,0.376
172.18.0.1,29/Oct/2024:05:51:13 +0000,GET,/users/pk/,HTTP/1.1,200,457,-,python-requests/2.32.3,80,40322,localhost,172.18.0.7:8000,200,0.022,0.022
172.18.0.1,29/Oct/2024:05:51:14 +0000,POST,/logout/,HTTP/1.1,200,152,-,python-requests/2.32.3,80,40334,localhost,172.18.0.6:8000,200,0.026,0.026
172.18.0.1,29/Oct/2024:05:51:15 +0000,POST,/logout/,HTTP/1.1,200,152,-,python-requests/2.32.3,80,40348,localhost,172.18.0.6:8000,200,0.029,0.030
172.18.0.1,29/Oct/2024:05:51:16 +0000,GET,/users/pk/,HTTP/1.1,200,457,-,python-requests/2.32.3,80,40356,localhost,172.18.0.8:8000,200,0.094,0.093
172.18.0.1,29/Oct/2024:05:51:17 +0000,GET,/users/pk/,HTTP/1.1,200,448,-,python-requests/2.32.3,80,40370,localhost,172.18.0.7:8000,200,0.038,0.039
172.18.0.1,29/Oct/2024:05:51:19 +0000,GET,/users/pk/,HTTP/1.1,200,457,-,python-requests/2.32.3,80,40386,localhost,172.18.0.6:8000,200,0.039,0.039
172.18.0.1,29/Oct/2024:05:51:22 +0000,DELETE,/users/pk/,HTTP/1.1,204,0,-,python-requests/2.32.3,80,57462,localhost,172.18.0.8:8000,204,0.071,0.071
172.18.0.1,29/Oct/2024:05:51:26 +0000,GET,/users/pk/,HTTP/1.1,200,457,-,python-requests/2.32.3,80,57470,localhost,172.18.0.7:8000,200,0.038,0.038
127.0.0.1,29/Oct/2024:05:51:29 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,57490,localhost,172.18.0.8:8000,401,0.010,0.010
172.18.0.1,29/Oct/2024:05:51:29 +0000,POST,/register/,HTTP/1.1,201,740,-,python-requests/2.32.3,80,57482,localhost,172.18.0.6:8000,201,2.504,2.505
172.18.0.1,29/Oct/2024:05:51:30 +0000,POST,/login/,HTTP/1.1,200,740,-,python-requests/2.32.3,80,48610,localhost,172.18.0.7:8000,200,0.342,0.342
172.18.0.1,29/Oct/2024:05:51:30 +0000,GET,/users/pk/,HTTP/1.1,200,460,-,python-requests/2.32.3,80,48620,localhost,172.18.0.6:8000,200,0.033,0.032
172.18.0.1,29/Oct/2024:05:51:33 +0000,PATCH,/users/pk/,HTTP/1.1,200,460,-,python-requests/2.32.3,80,48630,localhost,172.18.0.8:8000,200,0.064,0.064
172.18.0.1,29/Oct/2024:05:51:37 +0000,GET,/users/pk/,HTTP/1.1,200,460,-,python-requests/2.32.3,80,48636,localhost,172.18.0.7:8000,200,0.033,0.032
172.18.0.1,29/Oct/2024:05:51:42 +0000,PATCH,/users/pk/,HTTP/1.1,200,460,-,python-requests/2.32.3,80,56510,localhost,172.18.0.6:8000,200,0.053,0.054
172.18.0.1,29/Oct/2024:05:51:42 +0000,PATCH,/users/pk/,HTTP/1.1,200,463,-,python-requests/2.32.3,80,56516,localhost,172.18.0.8:8000,200,0.084,0.084
172.18.0.1,29/Oct/2024:05:51:47 +0000,POST,/logout/,HTTP/1.1,200,152,-,python-requests/2.32.3,80,56548,localhost,172.18.0.6:8000,200,0.070,0.069
172.18.0.1,29/Oct/2024:05:51:49 +0000,GET,/users/pk/,HTTP/1.1,200,463,-,python-requests/2.32.3,80,56554,localhost,172.18.0.6:8000,200,0.051,0.051
172.18.0.1,29/Oct/2024:05:51:51 +0000,POST,/register/,HTTP/1.1,201,734,-,python-requests/2.32.3,80,56532,localhost,172.18.0.7:8000,201,4.427,4.425
172.18.0.1,29/Oct/2024:05:51:52 +0000,POST,/login/,HTTP/1.1,200,734,-,python-requests/2.32.3,80,45190,localhost,172.18.0.8:8000,200,0.355,0.355
172.18.0.1,29/Oct/2024:05:51:52 +0000,GET,/users/pk/,HTTP/1.1,200,448,-,python-requests/2.32.3,80,45192,localhost,172.18.0.7:8000,200,0.030,0.030
172.18.0.1,29/Oct/2024:05:51:54 +0000,GET,/users/pk/,HTTP/1.1,200,463,-,python-requests/2.32.3,80,45202,localhost,172.18.0.6:8000,200,0.035,0.035
172.18.0.1,29/Oct/2024:05:51:58 +0000,GET,/users/pk/,HTTP/1.1,200,448,-,python-requests/2.32.3,80,45230,localhost,172.18.0.7:8000,200,0.027,0.027
127.0.0.1,29/Oct/2024:05:51:59 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,45240,localhost,172.18.0.6:8000,401,0.013,0.013
172.18.0.1,29/Oct/2024:05:52:00 +0000,POST,/register/,HTTP/1.1,201,738,-,python-requests/2.32.3,80,45216,localhost,172.18.0.8:8000,201,3.290,3.290
172.18.0.1,29/Oct/2024:05:52:01 +0000,POST,/login/,HTTP/1.1,200,738,-,python-requests/2.32.3,80,42520,localhost,172.18.0.8:8000,200,0.332,0.332
172.18.0.1,29/Oct/2024:05:52:01 +0000,POST,/logout/,HTTP/1.1,200,152,-,python-requests/2.32.3,80,42526,localhost,172.18.0.7:8000,200,0.018,0.018
172.18.0.1,29/Oct/2024:05:52:02 +0000,GET,/users/pk/,HTTP/1.1,200,463,-,python-requests/2.32.3,80,42530,localhost,172.18.0.6:8000,200,0.032,0.032
172.18.0.1,29/Oct/2024:05:52:04 +0000,GET,/users/pk/,HTTP/1.1,200,448,-,python-requests/2.32.3,80,42536,localhost,172.18.0.8:8000,200,0.038,0.038
172.18.0.1,29/Oct/2024:05:52:07 +0000,PATCH,/users/pk/,HTTP/1.1,200,463,-,python-requests/2.32.3,80,42542,localhost,172.18.0.7:8000,200,0.101,0.101
172.18.0.1,29/Oct/2024:05:52:12 +0000,POST,/register/,HTTP/1.1,201,740,-,python-requests/2.32.3,80,42554,localhost,172.18.0.6:8000,201,2.571,2.571
172.18.0.1,29/Oct/2024:05:52:12 +0000,POST,/logout/,HTTP/1.1,200,152,-,python-requests/2.32.3,80,48126,localhost,172.18.0.8:8000,200,0.034,0.034
172.18.0.1,29/Oct/2024:05:52:13 +0000,POST,/login/,HTTP/1.1,200,740,-,python-requests/2.32.3,80,48132,localhost,172.18.0.7:8000,200,0.349,0.349
172.18.0.1,29/Oct/2024:05:52:13 +0000,GET,/users/pk/,HTTP/1.1,200,463,-,python-requests/2.32.3,80,48162,localhost,172.18.0.7:8000,200,0.033,0.033
172.18.0.1,29/Oct/2024:05:52:13 +0000,PATCH,/users/pk/,HTTP/1.1,200,463,-,python-requests/2.32.3,80,48146,localhost,172.18.0.6:8000,200,0.073,0.073
172.18.0.1,29/Oct/2024:05:52:15 +0000,GET,/users/pk/,HTTP/1.1,200,463,-,python-requests/2.32.3,80,48168,localhost,172.18.0.6:8000,200,0.065,0.066
172.18.0.1,29/Oct/2024:05:52:17 +0000,GET,/users/pk/,HTTP/1.1,200,463,-,python-requests/2.32.3,80,48178,localhost,172.18.0.8:8000,200,0.028,0.028
172.18.0.1,29/Oct/2024:05:52:23 +0000,PATCH,/users/pk/,HTTP/1.1,200,463,-,python-requests/2.32.3,80,40804,localhost,172.18.0.7:8000,200,0.065,0.066
172.18.0.1,29/Oct/2024:05:52:26 +0000,GET,/users/pk/,HTTP/1.1,200,463,-,python-requests/2.32.3,80,40828,localhost,172.18.0.8:8000,200,0.033,0.032
172.18.0.1,29/Oct/2024:05:52:28 +0000,PATCH,/users/pk/,HTTP/1.1,200,463,-,python-requests/2.32.3,80,40840,localhost,172.18.0.7:8000,200,0.057,0.058
172.18.0.1,29/Oct/2024:05:52:28 +0000,POST,/register/,HTTP/1.1,201,734,-,python-requests/2.32.3,80,40816,localhost,172.18.0.6:8000,201,2.527,2.526
172.18.0.1,29/Oct/2024:05:52:29 +0000,GET,/users/pk/,HTTP/1.1,200,463,-,python-requests/2.32.3,80,40852,localhost,172.18.0.8:8000,200,0.032,0.032
127.0.0.1,29/Oct/2024:05:52:29 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,40860,localhost,172.18.0.7:8000,401,0.020,0.020
172.18.0.1,29/Oct/2024:05:52:29 +0000,POST,/login/,HTTP/1.1,200,734,-,python-requests/2.32.3,80,40844,localhost,172.18.0.6:8000,200,0.358,0.358
172.18.0.1,29/Oct/2024:05:52:29 +0000,GET,/users/pk/,HTTP/1.1,200,448,-,python-requests/2.32.3,80,40864,localhost,172.18.0.6:8000,200,0.028,0.027
172.18.0.1,29/Oct/2024:05:52:31 +0000,GET,/users/pk/,HTTP/1.1,200,463,-,python-requests/2.32.3,80,56950,localhost,172.18.0.8:8000,200,0.027,0.027
172.18.0.1,29/Oct/2024:05:52:32 +0000,DELETE,/users/pk/,HTTP/1.1,204,0,-,python-requests/2.32.3,80,56956,localhost,172.18.0.7:8000,204,0.061,0.061
172.18.0.1,29/Oct/2024:05:52:37 +0000,POST,/register/,HTTP/1.1,201,738,-,python-requests/2.32.3,80,56966,localhost,172.18.0.6:8000,201,3.183,3.183
172.18.0.1,29/Oct/2024:05:52:37 +0000,GET,/users/pk/,HTTP/1.1,200,463,-,python-requests/2.32.3,80,56976,localhost,172.18.0.8:8000,200,0.027,0.027
172.18.0.1,29/Oct/2024:05:52:38 +0000,GET,/users/pk/,HTTP/1.1,200,448,-,python-requests/2.32.3,80,56992,localhost,172.18.0.7:8000,200,0.031,0.032
172.18.0.1,29/Oct/2024:05:52:38 +0000,POST,/login/,HTTP/1.1,200,738,-,python-requests/2.32.3,80,57002,localhost,172.18.0.8:8000,200,0.328,0.328
172.18.0.1,29/Oct/2024:05:52:38 +0000,GET,/users/pk/,HTTP/1.1,200,457,-,python-requests/2.32.3,80,57006,localhost,172.18.0.7:8000,200,0.023,0.023
172.18.0.1,29/Oct/2024:05:52:41 +0000,DELETE,/users/pk/,HTTP/1.1,204,0,-,python-requests/2.32.3,80,46516,localhost,172.18.0.6:8000,204,0.106,0.107
172.18.0.1,29/Oct/2024:05:52:46 +0000,GET,/users/pk/,HTTP/1.1,200,448,-,python-requests/2.32.3,80,46522,localhost,172.18.0.8:8000,200,0.053,0.054
172.18.0.1,29/Oct/2024:05:52:47 +0000,POST,/logout/,HTTP/1.1,200,152,-,python-requests/2.32.3,80,46528,localhost,172.18.0.7:8000,200,0.023,0.023
172.18.0.1,29/Oct/2024:05:52:53 +0000,POST,/register/,HTTP/1.1,201,740,-,python-requests/2.32.3,80,42026,localhost,172.18.0.6:8000,201,2.576,2.575
172.18.0.1,29/Oct/2024:05:52:54 +0000,PATCH,/users/pk/,HTTP/1.1,200,451,-,python-requests/2.32.3,80,42042,localhost,172.18.0.8:8000,200,0.061,0.062
172.18.0.1,29/Oct/2024:05:52:55 +0000,POST,/login/,HTTP/1.1,200,740,-,python-requests/2.32.3,80,42050,localhost,172.18.0.7:8000,200,0.393,0.393
172.18.0.1,29/Oct/2024:05:52:55 +0000,GET,/users/pk/,HTTP/1.1,200,460,-,python-requests/2.32.3,80,42056,localhost,172.18.0.6:8000,200,0.032,0.032
172.18.0.1,29/Oct/2024:05:52:58 +0000,PATCH,/users/pk/,HTTP/1.1,200,451,-,python-requests/2.32.3,80,42064,localhost,172.18.0.8:8000,200,0.143,0.143
127.0.0.1,29/Oct/2024:05:52:59 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,42068,localhost,172.18.0.7:8000,401,0.011,0.011
172.18.0.1,29/Oct/2024:05:53:03 +0000,PATCH,/users/pk/,HTTP/1.1,200,463,-,python-requests/2.32.3,80,58186,localhost,172.18.0.6:8000,200,0.066,0.067
172.18.0.1,29/Oct/2024:05:53:06 +0000,GET,/users/pk/,HTTP/1.1,200,451,-,python-requests/2.32.3,80,58198,localhost,172.18.0.7:8000,200,0.041,0.041
172.18.0.1,29/Oct/2024:05:53:07 +0000,POST,/register/,HTTP/1.1,201,734,-,python-requests/2.32.3,80,58194,localhost,172.18.0.8:8000,201,2.750,2.749
172.18.0.1,29/Oct/2024:05:53:08 +0000,POST,/login/,HTTP/1.1,200,734,-,python-requests/2.32.3,80,58214,localhost,172.18.0.6:8000,200,0.353,0.352
172.18.0.1,29/Oct/2024:05:53:08 +0000,GET,/users/pk/,HTTP/1.1,200,448,-,python-requests/2.32.3,80,58230,localhost,172.18.0.8:8000,200,0.029,0.029
172.18.0.1,29/Oct/2024:05:53:11 +0000,GET,/users/pk/,HTTP/1.1,200,463,-,python-requests/2.32.3,80,46580,localhost,172.18.0.7:8000,200,0.053,0.052
172.18.0.1,29/Oct/2024:05:53:16 +0000,PATCH,/users/pk/,HTTP/1.1,200,451,-,python-requests/2.32.3,80,46594,localhost,172.18.0.6:8000,200,0.090,0.090
172.18.0.1,29/Oct/2024:05:53:18 +0000,GET,/users/pk/,HTTP/1.1,200,448,-,python-requests/2.32.3,80,46604,localhost,172.18.0.8:8000,200,0.065,0.065
172.18.0.1,29/Oct/2024:05:53:18 +0000,GET,/users/pk/,HTTP/1.1,200,451,-,python-requests/2.32.3,80,46616,localhost,172.18.0.7:8000,200,0.043,0.043
172.18.0.1,29/Oct/2024:05:53:19 +0000,GET,/users/pk/,HTTP/1.1,200,463,-,python-requests/2.32.3,80,46618,localhost,172.18.0.6:8000,200,0.030,0.030
172.18.0.1,29/Oct/2024:05:53:22 +0000,PATCH,/users/pk/,HTTP/1.1,200,451,-,python-requests/2.32.3,80,59574,localhost,172.18.0.7:8000,200,0.079,0.079
172.18.0.1,29/Oct/2024:05:53:22 +0000,POST,/register/,HTTP/1.1,201,738,-,python-requests/2.32.3,80,46628,localhost,172.18.0.8:8000,201,3.161,3.161
172.18.0.1,29/Oct/2024:05:53:23 +0000,GET,/users/pk/,HTTP/1.1,200,451,-,python-requests/2.32.3,80,59602,localhost,172.18.0.8:8000,200,0.025,0.026
172.18.0.1,29/Oct/2024:05:53:23 +0000,POST,/login/,HTTP/1.1,200,738,-,python-requests/2.32.3,80,59588,localhost,172.18.0.6:8000,200,0.347,0.347
172.18.0.1,29/Oct/2024:05:53:23 +0000,GET,/users/pk/,HTTP/1.1,200,457,-,python-requests/2.32.3,80,59612,localhost,172.18.0.7:8000,200,0.025,0.025
172.18.0.1,29/Oct/2024:05:53:24 +0000,PATCH,/users/pk/,HTTP/1.1,200,463,-,python-requests/2.32.3,80,59618,localhost,172.18.0.6:8000,200,0.066,0.066
172.18.0.1,29/Oct/2024:05:53:28 +0000,GET,/users/pk/,HTTP/1.1,200,451,-,python-requests/2.32.3,80,59622,localhost,172.18.0.8:8000,200,0.050,0.050
127.0.0.1,29/Oct/2024:05:53:29 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,59632,localhost,172.18.0.7:8000,401,0.013,0.013
172.18.0.1,29/Oct/2024:05:53:29 +0000,PATCH,/users/pk/,HTTP/1.1,200,460,-,python-requests/2.32.3,80,60350,localhost,172.18.0.6:8000,200,0.061,0.061
172.18.0.1,29/Oct/2024:05:53:30 +0000,POST,/logout/,HTTP/1.1,200,152,-,python-requests/2.32.3,80,60360,localhost,172.18.0.8:8000,200,0.041,0.041
172.18.0.1,29/Oct/2024:05:53:30 +0000,PATCH,/users/pk/,HTTP/1.1,200,451,-,python-requests/2.32.3,80,60374,localhost,172.18.0.7:8000,200,0.054,0.054
172.18.0.1,29/Oct/2024:05:53:32 +0000,GET,/users/pk/,HTTP/1.1,200,451,-,python-requests/2.32.3,80,60390,localhost,172.18.0.6:8000,200,0.040,0.040
172.18.0.1,29/Oct/2024:05:53:33 +0000,GET,/users/pk/,HTTP/1.1,200,463,-,python-requests/2.32.3,80,60394,localhost,172.18.0.8:8000,200,0.047,0.047
172.18.0.1,29/Oct/2024:05:53:36 +0000,POST,/register/,HTTP/1.1,201,740,-,python-requests/2.32.3,80,60388,localhost,172.18.0.7:8000,201,3.203,3.203
172.18.0.1,29/Oct/2024:05:53:36 +0000,GET,/users/pk/,HTTP/1.1,200,463,-,python-requests/2.32.3,80,60396,localhost,172.18.0.7:8000,200,0.053,0.053
172.18.0.1,29/Oct/2024:05:53:37 +0000,POST,/login/,HTTP/1.1,200,740,-,python-requests/2.32.3,80,60404,localhost,172.18.0.6:8000,200,0.338,0.338
172.18.0.1,29/Oct/2024:05:53:37 +0000,GET,/users/pk/,HTTP/1.1,200,460,-,python-requests/2.32.3,80,60412,localhost,172.18.0.8:8000,200,0.025,0.025
172.18.0.1,29/Oct/2024:05:53:37 +0000,PATCH,/users/pk/,HTTP/1.1,200,460,-,python-requests/2.32.3,80,60424,localhost,172.18.0.7:8000,200,0.097,0.096
172.18.0.1,29/Oct/2024:05:53:40 +0000,GET,/users/pk/,HTTP/1.1,200,460,-,python-requests/2.32.3,80,40186,localhost,172.18.0.6:8000,200,0.034,0.034
172.18.0.1,29/Oct/2024:05:53:41 +0000,PATCH,/users/pk/,HTTP/1.1,200,451,-,python-requests/2.32.3,80,40188,localhost,172.18.0.8:8000,200,0.074,0.074
172.18.0.1,29/Oct/2024:05:53:42 +0000,GET,/users/pk/,HTTP/1.1,200,460,-,python-requests/2.32.3,80,40196,localhost,172.18.0.7:8000,200,0.039,0.039
172.18.0.1,29/Oct/2024:05:53:44 +0000,PATCH,/users/pk/,HTTP/1.1,200,463,-,python-requests/2.32.3,80,40210,localhost,172.18.0.6:8000,200,0.062,0.062
172.18.0.1,29/Oct/2024:05:53:45 +0000,PATCH,/users/pk/,HTTP/1.1,200,460,-,python-requests/2.32.3,80,40220,localhost,172.18.0.8:8000,200,0.087,0.087
172.18.0.1,29/Oct/2024:05:53:48 +0000,GET,/users/pk/,HTTP/1.1,200,451,-,python-requests/2.32.3,80,40234,localhost,172.18.0.7:8000,200,0.044,0.044
172.18.0.1,29/Oct/2024:05:53:48 +0000,PATCH,/users/pk/,HTTP/1.1,200,463,-,python-requests/2.32.3,80,40248,localhost,172.18.0.6:8000,200,0.069,0.069
172.18.0.1,29/Oct/2024:05:53:50 +0000,PATCH,/users/pk/,HTTP/1.1,200,463,-,python-requests/2.32.3,80,35564,localhost,172.18.0.8:8000,200,0.081,0.080
172.18.0.1,29/Oct/2024:05:53:50 +0000,PATCH,/users/pk/,HTTP/1.1,200,451,-,python-requests/2.32.3,80,35576,localhost,172.18.0.7:8000,200,0.101,0.101
172.18.0.1,29/Oct/2024:05:53:50 +0000,PATCH,/users/pk/,HTTP/1.1,200,463,-,python-requests/2.32.3,80,35586,localhost,172.18.0.8:8000,200,0.070,0.071
172.18.0.1,29/Oct/2024:05:53:53 +0000,PATCH,/users/pk/,HTTP/1.1,200,463,-,python-requests/2.32.3,80,35588,localhost,172.18.0.7:8000,200,0.080,0.080
172.18.0.1,29/Oct/2024:05:53:54 +0000,PATCH,/users/pk/,HTTP/1.1,200,460,-,python-requests/2.32.3,80,35590,localhost,172.18.0.6:8000,200,0.063,0.064
172.18.0.1,29/Oct/2024:05:53:58 +0000,GET,/users/pk/,HTTP/1.1,200,463,-,python-requests/2.32.3,80,35610,localhost,172.18.0.7:8000,200,0.076,0.076
172.18.0.1,29/Oct/2024:05:53:59 +0000,GET,/users/pk/,HTTP/1.1,200,463,-,python-requests/2.32.3,80,35612,localhost,172.18.0.6:8000,200,0.060,0.061
172.18.0.1,29/Oct/2024:05:53:59 +0000,GET,/users/pk/,HTTP/1.1,200,451,-,python-requests/2.32.3,80,35614,localhost,172.18.0.8:8000,200,0.047,0.047
127.0.0.1,29/Oct/2024:05:53:59 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,35622,localhost,172.18.0.7:8000,401,0.011,0.010
172.18.0.1,29/Oct/2024:05:54:00 +0000,POST,/register/,HTTP/1.1,201,734,-,python-requests/2.32.3,80,35606,localhost,172.18.0.8:8000,201,4.907,4.907
172.18.0.1,29/Oct/2024:05:54:01 +0000,POST,/login/,HTTP/1.1,200,734,-,python-requests/2.32.3,80,57474,localhost,172.18.0.6:8000,200,0.328,0.328
172.18.0.1,29/Oct/2024:05:54:01 +0000,GET,/users/pk/,HTTP/1.1,200,448,-,python-requests/2.32.3,80,57480,localhost,172.18.0.8:8000,200,0.025,0.024
172.18.0.1,29/Oct/2024:05:54:02 +0000,GET,/users/pk/,HTTP/1.1,200,460,-,python-requests/2.32.3,80,57494,localhost,172.18.0.7:8000,200,0.023,0.024
172.18.0.1,29/Oct/2024:05:54:04 +0000,PATCH,/users/pk/,HTTP/1.1,200,463,-,python-requests/2.32.3,80,57508,localhost,172.18.0.6:8000,200,0.069,0.069
172.18.0.1,29/Oct/2024:05:54:04 +0000,GET,/users/pk/,HTTP/1.1,200,463,-,python-requests/2.32.3,80,57522,localhost,172.18.0.8:8000,200,0.061,0.061
172.18.0.1,29/Oct/2024:05:54:06 +0000,GET,/users/pk/,HTTP/1.1,200,448,-,python-requests/2.32.3,80,57530,localhost,172.18.0.7:8000,200,0.067,0.068
172.18.0.1,29/Oct/2024:05:54:07 +0000,GET,/users/pk/,HTTP/1.1,200,463,-,python-requests/2.32.3,80,57536,localhost,172.18.0.6:8000,200,0.055,0.056
172.18.0.1,29/Oct/2024:05:54:07 +0000,PATCH,/users/pk/,HTTP/1.1,200,451,-,python-requests/2.32.3,80,57552,localhost,172.18.0.8:8000,200,0.086,0.086
172.18.0.1,29/Oct/2024:05:54:11 +0000,PATCH,/users/pk/,HTTP/1.1,200,463,-,python-requests/2.32.3,80,55246,localhost,172.18.0.8:8000,200,0.093,0.093
172.18.0.1,29/Oct/2024:05:54:12 +0000,GET,/users/pk/,HTTP/1.1,200,460,-,python-requests/2.32.3,80,55258,localhost,172.18.0.7:8000,200,0.059,0.058
172.18.0.1,29/Oct/2024:05:54:12 +0000,GET,/users/pk/,HTTP/1.1,200,448,-,python-requests/2.32.3,80,55266,localhost,172.18.0.6:8000,200,0.042,0.043
172.18.0.1,29/Oct/2024:05:54:13 +0000,GET,/users/pk/,HTTP/1.1,200,463,-,python-requests/2.32.3,80,55272,localhost,172.18.0.8:8000,200,0.059,0.058
172.18.0.1,29/Oct/2024:05:54:16 +0000,GET,/users/pk/,HTTP/1.1,200,448,-,python-requests/2.32.3,80,55288,localhost,172.18.0.6:8000,200,0.033,0.032
172.18.0.1,29/Oct/2024:05:54:17 +0000,GET,/users/pk/,HTTP/1.1,200,451,-,python-requests/2.32.3,80,55294,localhost,172.18.0.8:8000,200,0.041,0.041
172.18.0.1,29/Oct/2024:05:54:17 +0000,GET,/users/pk/,HTTP/1.1,200,460,-,python-requests/2.32.3,80,55302,localhost,172.18.0.7:8000,200,0.035,0.035
172.18.0.1,29/Oct/2024:05:54:19 +0000,POST,/register/,HTTP/1.1,201,738,-,python-requests/2.32.3,80,55286,localhost,172.18.0.7:8000,201,3.483,3.481
172.18.0.1,29/Oct/2024:05:54:19 +0000,PATCH,/users/pk/,HTTP/1.1,200,463,-,python-requests/2.32.3,80,55308,localhost,172.18.0.6:8000,200,0.056,0.056
172.18.0.1,29/Oct/2024:05:54:20 +0000,POST,/login/,HTTP/1.1,200,738,-,python-requests/2.32.3,80,49196,localhost,172.18.0.8:8000,200,0.321,0.322
172.18.0.1,29/Oct/2024:05:54:20 +0000,DELETE,/users/pk/,HTTP/1.1,204,0,-,python-requests/2.32.3,80,49202,localhost,172.18.0.7:8000,204,0.059,0.058
172.18.0.1,29/Oct/2024:05:54:21 +0000,GET,/users/pk/,HTTP/1.1,200,448,-,python-requests/2.32.3,80,49212,localhost,172.18.0.6:8000,200,0.034,0.033
